gbifID,countryCode,locality,individualCount,decimalLatitude,decimalLongitude,depth,day,month,year
2864377563,US,"Gulf of Mexico, Mississippi, VK-385",,29.5923,-88.0466,,26.0,4.0,2014.0
2864377562,US,"Gulf of Mexico, Florida, Secret Ledge",,30.192,-86.438,,13.0,10.0,2013.0
2864377561,US,"Gulf of Mexico, Florida, Timber Holes",,30.18472,-86.85963,,20.0,10.0,2012.0
2864377560,US,"Gulf of Mexico, Florida, AJ's/Kerry Ricks",,30.1579,-86.407,,14.0,10.0,2012.0
2864377559,US,"Gulf of Mexico, Louisiana, site ST-232",,28.21,-90.14,,13.0,7.0,2014.0
2864377558,US,"Gulf of Mexico, Mississippi, VK-385",,29.5923,-88.0466,,26.0,4.0,2014.0
2864377557,US,"Gulf of Mexico, Mississippi, VK-385",,29.5923,-88.0466,,26.0,4.0,2014.0
2864377556,US,"Gulf of Mexico, Louisiana, ST-151",,28.6172,-90.2494,,23.0,8.0,2013.0
2864377555,US,"Gulf of Mexico, Louisiana, site SS-241",,28.2628,-91.0046,,7.0,6.0,2014.0
2864377554,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377553,US,"Gulf of Mexico, Louisiana, Sonnier Bank",,28.3,-92.45,,7.0,6.0,2014.0
2864377552,US,"Gulf of Mexico, Louisiana, site EI-224",,28.3455,-91.4602,,7.0,6.0,2014.0
2864377551,US,"Gulf of Mexico, Florida, Timber Holes",,30.18472,-86.85963,,20.0,10.0,2012.0
2864377550,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377549,US,"Gulf of Mexico, Louisiana, site EI-337",,28.178,-91.732,,1.0,6.0,2013.0
2864377548,US,"Gulf of Mexico, Louisiana, site SS-250",,28.2299,-91.125,,24.0,5.0,2014.0
2864377547,US,"Gulf of Mexico, Alabama, Trysler Grounds",,29.94863,-87.43248,,1.0,10.0,2012.0
2864377546,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377545,US,"Gulf of Mexico, Louisiana, site GI 83",,28.71999,-90.02342,,19.0,4.0,2012.0
2864377544,US,"Gulf of Mexico, Louisiana, site GI-83",,28.71999,-90.02342,,2.0,6.0,2012.0
2864377543,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377542,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377541,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377540,US,"Gulf of Mexico, Florida, site 171305-017",,27.774,-84.022,,11.0,10.0,2013.0
2864377539,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377538,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377537,US,"Gulf of Mexico, Florida, site 171402-050",,27.08,-83.84,,12.0,6.0,2014.0
2864377536,US,"Gulf of Mexico, Louisiana, site MP-175",,29.578,-88.3549,,22.0,3.0,2014.0
2864377535,US,"Gulf of Mexico, Florida, site 171305-025",,26.051,-83.186,,12.0,10.0,2013.0
2864377534,US,"Gulf of Mexico, Florida, site 171305-021",,26.844,-83.242,,12.0,10.0,2013.0
2864377533,US,"Gulf of Mexico, Florida, site 171305-031",,24.811,-83.86,,13.0,10.0,2013.0
2864377532,US,"Gulf of Mexico, Florida, site 171402-028",,28.727,-84.377,,10.0,6.0,2014.0
2864377531,US,"Gulf of Mexico, Florida, site 171402-064",,25.631,-83.69,,14.0,6.0,2014.0
2864377530,US,"Gulf of Mexico, Florida, (depth = 147.6 ft)",,29.29,-85.48,,9.0,6.0,2014.0
2864377529,US,"Gulf of Mexico, Florida, site 171402-051",,27.14,-83.75,,12.0,6.0,2014.0
2864377528,US,"Gulf of Mexico, Florida, Clearwater, 35 mi offshore (depth = 97 ft)",,27.96,-83.44,,6.0,9.0,2014.0
2864377527,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377526,US,"Gulf of Mexico, Florida, Johns Pass, 34-37 mi W (depth = 130 ft)",,27.69,-83.57,,6.0,9.0,2014.0
2864377525,US,"Gulf of Mexico, Florida, site 171402-028",,28.727,-84.377,,10.0,6.0,2014.0
2864377524,US,"Gulf of Mexico, Florida, site 171402-105",,26.932,-83.149,,16.0,6.0,2014.0
2864377523,US,"Gulf of Mexico, Florida, site 171402-028",,28.727,-84.377,,10.0,6.0,2014.0
2864377522,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377521,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377520,US,"Gulf of Mexico, Florida, Longboat, 30 mi offshore, Boxcars (depth = 109 ft)",,27.265,-83.12,,6.0,9.0,2014.0
2864377519,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377518,US,"Gulf of Mexico, Florida, St. Petersburg, 30 mi west, Mexican Pride (depth = 125 ft)",,27.524,-83.405,,6.0,9.0,2014.0
2864377517,US,"Gulf of Mexico, Florida, Longboat, 30 mi offshore, Boxcars (depth = 109 ft)",,27.265,-83.12,,6.0,9.0,2014.0
2864377516,US,"Gulf of Mexico, Florida, site 171402-102",,26.49,-83.2,,17.0,6.0,2014.0
2864377515,US,"Gulf of Mexico, Florida, site 171402-101",,26.39,-83.17,,17.0,6.0,2014.0
2864377514,US,"Gulf of Mexico, Florida, site 171402-021",,29.13,-84.89,,10.0,6.0,2014.0
2864377513,US,"Gulf of Mexico, Florida, site 171402-065",,25.59,-83.71,,14.0,6.0,2014.0
2864377512,US,"Gulf of Mexico, Florida, site 171402-022",,28.93,-84.86,,10.0,6.0,2014.0
2864377511,US,"Gulf of Mexico, Florida, site 171402-036",,28.14,-84.01,,11.0,6.0,2014.0
2864377510,US,"Gulf of Mexico, Florida, A31: Pyramid",,30.08,-87.09,,18.0,2.0,2014.0
2864377509,US,"Gulf of Mexico, Florida, site 171402-076",,24.84,-83.67,,15.0,6.0,2014.0
2864377508,US,"Gulf of Mexico, Florida, site 171402-058",,26.35,-83.71,,13.0,6.0,2014.0
2864377507,US,"Gulf of Mexico, Florida, A31: Pyramid",,30.08,-87.09,,18.0,2.0,2014.0
2864377506,US,"Gulf of Mexico, Florida, site 171402-076",,24.84,-83.67,,15.0,6.0,2014.0
2864377505,US,"Gulf of Mexico, Florida, A31: Pyramid",,30.08,-87.09,,18.0,2.0,2014.0
2864377504,US,"Gulf of Mexico, Florida, A31: Pyramid",,30.08,-87.09,,18.0,2.0,2014.0
2864377503,US,"Gulf of Mexico, Florida, DISL Pyramid",,30.2,-87.2,,26.0,1.0,2014.0
2864377502,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377501,US,"Gulf of Mexico, Florida, Frangista",,30.31677,-86.37433,,30.0,3.0,2013.0
2864377500,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377499,US,"Gulf of Mexico, Florida, site 171402-100",,26.32,-83.2,,17.0,6.0,2014.0
2864377498,US,"Gulf of Mexico, Florida, site 171302-141",,28.802,-85.086,,24.0,6.0,2013.0
2864377497,US,"Gulf of Mexico, Florida, site 171402-100",,26.32,-83.2,,17.0,6.0,2014.0
2864377496,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377495,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377494,US,"Gulf of Mexico, Florida, site 171302-141",,28.802,-85.086,,24.0,6.0,2013.0
2864377493,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377492,US,"Gulf of Mexico, Florida, site 171302-053",,25.858,-83.635,,13.0,6.0,2013.0
2864377491,US,"Gulf of Mexico, Florida, site 171302-053",,25.858,-83.635,,13.0,6.0,2013.0
2864377490,US,"Gulf of Mexico, Florida, site 171302-053",,25.858,-83.635,,13.0,6.0,2013.0
2864377489,US,"Gulf of Mexico, Alabama, Pyramid",,29.8313,-87.7714,,20.0,5.0,2013.0
2864377488,US,"Gulf of Mexico, Florida, Pipeline ~40mi W/SW of Hurricane Pass (depth = 110-120 ft)",,27.835,-83.546,,6.0,9.0,2014.0
2864377487,US,"Gulf of Mexico, Florida, Paolo's Revenge",,30.102,-87.177,,3.0,8.0,2013.0
2864377486,US,"Gulf of Mexico, Florida, site 171302-115",,27.648,-83.532,,21.0,6.0,2013.0
2864377485,US,"Gulf of Mexico, Florida, Ledge",,26.55,-82.71,,21.0,9.0,2013.0
2864377484,US,"Gulf of Mexico, Texas, site HI-A-447",,28.3639,-94.1564,,13.0,8.0,2014.0
2864377483,US,"Gulf of Mexico, Florida, site MTB1401311",,26.6844,-83.74223,,27.0,7.0,2014.0
2864377482,US,"Gulf of Mexico, Florida, Daddy's Boy",,27.948,-83.61,,15.0,6.0,2013.0
2864377481,US,"Gulf of Mexico, Texas, Bank",,28.329,-94.1521,,5.0,7.0,2012.0
2864377480,US,"Gulf of Mexico, Florida, New pass, offshore (depth = 95 ft)",,27.154,-83.0,,31.0,5.0,2014.0
2864377479,US,"Gulf of Mexico, Florida, Pipeline",,28.08,-84.36,,10.0,5.0,2014.0
2864377478,US,"Gulf of Mexico, Florida, White Hill",,30.32457,-86.58477,,28.0,6.0,2012.0
2864377477,US,"Gulf of Mexico, Florida, A-Frame Barge",,30.03,-87.383,,18.0,1.0,2014.0
2864377476,US,"Gulf of Mexico, Florida, Chevron",,30.0707,-87.0353,,26.0,1.0,2014.0
2864377475,US,"Gulf of Mexico, Florida, Pilsbury",,27.45,-83.267,,12.0,4.0,2014.0
2864377474,US,"Gulf of Mexico, Florida, Val-C Colverts",,30.16498,-86.41022,,9.0,5.0,2012.0
2864377473,US,"Gulf of Mexico, Florida, M60 Battle Tank",,30.111,-87.199,,3.0,8.0,2013.0
2864377472,US,"Gulf of Mexico, Florida, Secret Ledge",,30.06909,-86.15499,,14.0,7.0,2012.0
2864377471,US,"Gulf of Mexico, Florida, Blackwater Rubble",,30.19667,-87.2695,,30.0,6.0,2012.0
2864377470,US,"Gulf of Mexico, Florida, White Hill",,30.32457,-86.58477,,14.0,7.0,2012.0
2864377469,US,"Gulf of Mexico, Florida, Pelagics: 136",,25.11539,-83.27945,,14.0,11.0,2012.0
2864377468,US,"Gulf of Mexico, Florida, Homestead",,30.2117,-86.34717,,9.0,5.0,2012.0
2864377467,US,"Gulf of Mexico, Florida, Pelagics: 134",,26.15595,-83.40205,,14.0,11.0,2012.0
2864377466,US,"Gulf of Mexico, Florida, Pyramid",,29.95,-87.44,,3.0,5.0,2014.0
2864377465,US,"Gulf of Mexico, Florida, Ledge",,26.07,-82.46,,27.0,7.0,2014.0
2864377464,US,"Gulf of Mexico, Florida, Whitehill",,30.30642,-86.60348,,29.0,9.0,2012.0
2864377463,US,"Gulf of Mexico, Florida, Ledge",,27.4,-83.3,,10.0,5.0,2014.0
2864377462,US,"Gulf of Mexico, Florida, Penhall I",,30.09205,-87.19162,,28.0,9.0,2012.0
2864377461,US,"Gulf of Mexico, Florida, Middle Grounds",,28.47,-84.27,,21.0,6.0,2014.0
2864377460,US,"Gulf of Mexico, Florida, Chevron",,30.0707,-87.0353,,26.0,1.0,2014.0
2864377459,US,"Gulf of Mexico, Florida, Penhall Rubble",,30.09,-87.19,,2.0,6.0,2013.0
2864377458,US,"Gulf of Mexico, Florida, A31: Pyramid",,30.08,-87.09,,18.0,2.0,2014.0
2864377457,US,"Gulf of Mexico, Florida, Fantastico",,26.296,-82.835,,15.0,3.0,2015.0
2864377456,US,"Gulf of Mexico, Florida, B16: Pyramid",,30.09,-87.12,,18.0,2.0,2014.0
2864377455,US,"Gulf of Mexico, Texas, site 040304-069",,28.27,-94.49,,16.0,6.0,2013.0
2864377454,US,"Gulf of Mexico, Alabama, Tank 42",,29.945,-87.726,,8.0,10.0,2014.0
2864377453,US,"Gulf of Mexico, Florida, Tenneco",,29.996,-87.085,,18.0,1.0,2014.0
2864377452,US,"Gulf of Mexico, Florida, Tanker Barge",,30.36353,-86.60135,,29.0,4.0,2012.0
2864377451,US,"Gulf of Mexico, Florida, Tenneco",,29.996,-87.085,,18.0,1.0,2014.0
2864377450,US,"Gulf of Mexico, Florida, Ledge",,27.4,-83.3,,10.0,5.0,2014.0
2864377449,US,"Gulf of Mexico, Florida, site 040308-245",,28.54,-84.144,,14.0,7.0,2014.0
2864377448,US,"Gulf of Mexico, Florida, Navy Tug",,30.0174,-87.4763,,15.0,3.0,2014.0
2864377447,US,"Gulf of Mexico, Florida, site 040308-247",,28.653,-83.869,,14.0,7.0,2014.0
2864377446,US,"Gulf of Mexico, Florida, Tenneco",,29.996,-87.085,,18.0,1.0,2014.0
2864377445,US,"Gulf of Mexico, Alabama, Pyramid 321",,29.811,-88.017,,11.0,11.0,2014.0
2864377444,US,"Gulf of Mexico, Florida, Chevron",,30.0707,-87.0353,,26.0,1.0,2014.0
2864377443,US,"Gulf of Mexico, Florida, Avocet",,29.97335,-87.2104,,16.0,2.0,2014.0
2864377442,US,"Gulf of Mexico, Alabama, Trysler Grounds",,29.9247,-87.4733,,31.0,7.0,2013.0
2864377441,US,"Gulf of Mexico, Florida, Avocet",,29.97335,-87.2104,,16.0,2.0,2014.0
2864377440,US,"Gulf of Mexico, Florida, Swiss Cheese",,26.0,-82.7,,21.0,2.0,2014.0
2864377439,US,"Gulf of Mexico, Florida, Pilsbury",,27.45,-83.267,,12.0,4.0,2014.0
2864377438,US,"Gulf of Mexico, Florida, N/A",,27.06891,-82.92755,,20.0,5.0,2012.0
2864377437,US,"Gulf of Mexico, Alabama, Trysler Grounds",,29.7,-87.4,,29.0,8.0,2013.0
2864377436,US,"Gulf of Mexico, Alabama, Tank 42",,29.945,-87.726,,8.0,10.0,2014.0
2864377435,US,"Gulf of Mexico, Florida, site E1002/ST:08",,30.1685,-87.0267,,30.0,6.0,2012.0
2864377434,US,"Gulf of Mexico, Alabama, Trysler Grounds",,29.95,-87.83,,6.0,7.0,2014.0
2864377433,US,"Gulf of Mexico, Florida, A31: Pyramid",,30.08,-87.09,,18.0,2.0,2014.0
2864377432,US,"Gulf of Mexico, Florida, site 171402-025",,28.92,-84.41,,10.0,6.0,2014.0
2864377431,US,"Gulf of Mexico, Florida, Chevron",,30.0707,-87.0353,,26.0,1.0,2014.0
2864377430,US,"Gulf of Mexico, Florida, site 171402-025",,28.92,-84.41,,10.0,6.0,2014.0
2864377429,US,"Gulf of Mexico, Florida, B16: Pyramid",,30.09,-87.12,,18.0,2.0,2014.0
2864377428,US,"Gulf of Mexico, Florida, site 171302-074",,25.0803,-83.1455,,15.0,6.0,2013.0
2864377427,US,"Gulf of Mexico, Florida, site 171402-104",,26.89,-83.2,,17.0,6.0,2014.0
2864377426,US,"Gulf of Mexico, Florida, site 171302-052",,25.984,-83.608,,13.0,6.0,2013.0
2864377425,US,"Gulf of Mexico, Florida, Pipeline",,28.08,-84.36,,10.0,5.0,2014.0
2864377424,US,"Gulf of Mexico, Florida, site 171302-052",,25.984,-83.608,,13.0,6.0,2013.0
2864377423,US,"Gulf of Mexico, Florida, Secret Ledge",,27.407,-83.135,,13.0,4.0,2013.0
2864377422,US,"Gulf of Mexico, Florida, St. Petersburg, 45 mi offshore",,27.67,-83.39,,31.0,5.0,2014.0
2864377421,US,"Gulf of Mexico, Florida, Timber Holes",,30.18,-86.86,,21.0,3.0,2014.0
2864377420,US,"Gulf of Mexico, Florida, Ledge",,27.416,-83.08,,30.0,4.0,2014.0
2864377419,US,"Gulf of Mexico, Florida, Chevron",,30.0707,-87.0353,,26.0,1.0,2014.0
2864377418,US,"Gulf of Mexico, Florida, Timber Holes",,30.183,-86.865,,9.0,3.0,2014.0
2864377417,US,"Gulf of Mexico, Florida, M60 Battle Tank",,30.111,-87.199,,3.0,8.0,2013.0
2864377416,US,"Gulf of Mexico, Florida, PBR Ledge",,27.28,-83.07,,16.0,8.0,2014.0
2864377415,US,"Gulf of Mexico, Florida, Ledge",,27.567,-83.683,,17.0,8.0,2013.0
2864377414,US,"Gulf of Mexico, Alabama, LuLu",,29.992,-87.551,,15.0,3.0,2014.0
2864377413,US,"Gulf of Mexico, Florida, Blackwater Rubble",,30.19667,-87.2695,,30.0,6.0,2012.0
2864377412,US,"Gulf of Mexico, Florida, Pyramids and live bottom",,30.133,-87.117,,7.0,6.0,2014.0
2864377411,US,"Gulf of Mexico, Florida, Val-C Colverts",,30.16498,-86.41022,,9.0,5.0,2012.0
2864377410,US,"Gulf of Mexico, Florida, site 171302-044",,27.0523,-83.6528,,12.0,6.0,2013.0
2864377409,US,"Gulf of Mexico, Florida, site 171302-060",,24.6495,-83.4325,,14.0,6.0,2013.0
2864377408,US,"Gulf of Mexico, Florida, site 171302-054",,25.843,-83.698,,13.0,6.0,2013.0
2864377407,US,"Gulf of Mexico, Florida, Unknown",,30.23297,-86.51479,,14.0,7.0,2012.0
2864377406,US,"Gulf of Mexico, Florida, White Hill",,30.32457,-86.58477,,27.0,7.0,2013.0
2864377405,US,"Gulf of Mexico, Alabama, Trysler Grounds",,29.95,-87.83,,6.0,7.0,2014.0
2864377404,US,"Gulf of Mexico, Florida, PBR Ledge",,27.28,-83.07,,16.0,8.0,2014.0
2864377403,US,"Gulf of Mexico, Florida, Ledge",,26.71,-82.74,,21.0,9.0,2013.0
2864377402,US,"Gulf of Mexico, Florida, Swiss Cheese",,27.06,-82.86,,21.0,9.0,2013.0
2864377401,US,"Gulf of Mexico, Florida, Swiss Cheese",,27.06,-82.86,,21.0,9.0,2013.0
2864377400,US,"Gulf of Mexico, Florida, Ledge",,27.11048,-82.9417,,22.0,9.0,2012.0
2864377399,US,"Gulf of Mexico, Florida, Liberty Ship",,30.30642,-86.60348,,15.0,9.0,2012.0
2864377398,US,"Gulf of Mexico, Florida, Motherload",,27.583,-83.1,,17.0,8.0,2013.0
2864377397,US,"Gulf of Mexico, Florida, PBR Ledge",,27.28,-83.07,,16.0,8.0,2014.0
2864377396,US,"Gulf of Mexico, Florida, PBR Ledge",,27.28,-83.07,,16.0,8.0,2014.0
2864377395,US,"Gulf of Mexico, Florida, A-Frame Barge",,30.03,-87.383,,18.0,1.0,2014.0
2864377394,US,"Gulf of Mexico, Florida, B7: Pyramid",,30.03,-87.08,,18.0,2.0,2014.0
2864377393,US,"Gulf of Mexico, Florida, Penhall I",,30.09205,-87.19162,,28.0,9.0,2012.0
2864377392,US,"Gulf of Mexico, Florida, Penhall II",,30.08333,-87.18333,,28.0,9.0,2012.0
2864377391,US,"Gulf of Mexico, Florida, Ledge",,27.33,-83.05,,21.0,9.0,2013.0
2864377390,US,"Gulf of Mexico, Florida, Ledge",,27.55,-83.59,,21.0,9.0,2013.0
2864377389,US,"Gulf of Mexico, Florida, Bay Ronto",,26.763,-82.848,,21.0,9.0,2013.0
2864377388,US,"Gulf of Mexico, Florida, Bridge Rubble, east stack",,30.347,-86.493,,30.0,9.0,2012.0
2864377387,US,"Gulf of Mexico, Florida, Trysler Grounds",,29.94863,-87.4325,,14.0,9.0,2012.0
2864377386,US,"Gulf of Mexico, Florida, PBR Ledge",,27.28,-83.07,,16.0,8.0,2014.0
2864377385,US,"Gulf of Mexico, Florida, Penhall Reef",,30.09205,-87.1916,,30.0,6.0,2012.0
2864377384,US,"Atlantic Ocean, Florida Keys, Key West, Fort Zachary State Park",,24.54498,-81.81184,,31.0,12.0,2012.0
2864377383,US,"Gulf of Mexico, Florida Keys, Cudjoe Key, Kemp Channel near confluence with Niles Channel",,24.74184,-81.53841,,13.0,12.0,2012.0
2864377382,US,"Atlantic Ocean, Florida Keys, Key Largo, 1136 Gulfstream Lane",,25.13559,-80.40739,,18.0,2.0,2012.0
2864377381,US,"Atlantic Ocean, Florida Keys, Key West, south shore under boardwalk",,24.54625,-81.78837,,14.0,6.0,2012.0
2864377380,US,"Atlantic Ocean, Florida Keys, Little Crawl Key",,24.73876,-80.98103,,12.0,8.0,2014.0
2864377379,PR,"Caribbean Sea, Puerto Rico, Balneario de Luquillo beach",,18.39324,-65.72925,,1.0,7.0,2012.0
2864377378,US,"Atlantic Ocean, Florida, Jupiter Inlet, immediately off southeastern corner of the Jupiter Inlet Lighthouse Outstanding Nature Area",,26.94818,-80.08008,,29.0,4.0,2014.0
2864377377,US,"Gulf of Mexico, Texas, Port Aransas, approx. 55 miles offshore, artificial reef site MU-A-85",,27.71161,-96.18203,,31.0,7.0,2015.0
2864377376,PR,"Caribbean Sea, Puerto Rico, Vieques",,18.11131,-65.38087,,29.0,12.0,2014.0
2864377375,US,"Atlantic Ocean, Florida Keys, Whale Harbor Marina",,24.9351,-80.61339,,11.0,5.0,2013.0
2864377374,US,"Atlantic Ocean, Florida Keys, Islamorada, north side of Donut Reef",,24.69183,-80.94784,,31.0,7.0,2012.0
2864377373,VI,"Caribbean Sea, U.S. Virgin Islands, St. Croix, Jack Bay",,17.74644,-64.58025,,10.0,10.0,2013.0
2864377372,US,"Atlantic Ocean, Florida Keys, Key West, Mallory Square",,24.55999,-81.80819,,28.0,6.0,2013.0
2864377371,US,"Atlantic Ocean, Florida Keys, Molasses Reef, deep/southeast border",,25.00732,-80.37447,,2.0,2.0,2012.0
2864377370,US,"Atlantic Ocean, Florida Keys, Plantation Key,  North of Hens & Chickens Reef",,24.93355,-80.54998,,4.0,10.0,2012.0
2864377369,US,"Atlantic Ocean, Florida Keys, Long Key",,24.8117,-80.82132,,5.0,8.0,2014.0
2864377368,US,"Atlantic Ocean, Florida Keys, Duck Key marina",,24.77523,-80.91557,,17.0,9.0,2014.0
2864377367,US,"Atlantic Ocean, Florida Keys, Key Largo, Silver Shores",,25.05477,-80.47775,,15.0,2.0,2013.0
2864377366,US,"Atlantic Ocean, Florida Keys, Eastern Sambo research only area",,24.49167,-81.65985,,9.0,9.0,2012.0
2864377365,US,"Atlantic Ocean, Florida Keys, Key West, Fort Zachary Taylor Beach",,24.54482,-81.80367,,2.0,4.0,2013.0
2864377364,US,"Atlantic Ocean, Florida Keys, Looe Key reef",,24.55218,-81.38364,,1.0,8.0,2013.0
2864377363,US,"Atlantic Ocean, Florida Keys, Plantation Key,  Hens & Chickens Reef",,24.93355,-80.54998,,26.0,1.0,2013.0
2864377362,US,"Gulf of Mexico, Florida, Pensacola, Big Lagoon State Park",,30.30908,-87.40672,,17.0,6.0,2015.0
2864377361,VI,"Caribbean Sea, U.S. Virgin Islands, St. John, Hart Bay",,18.31517,-64.78005,,28.0,11.0,2014.0
2864377360,VI,"Caribbean Sea, U.S. Virgin Islands, St. John, Brown Bay",,18.36115,-64.70428,,30.0,7.0,2014.0
2864377359,VI,"Caribbean Sea, U.S. Virgin Islands, St. John, Princess Bay",,18.35567,-64.69401,,28.0,2.0,2015.0
2864377358,US,"Atlantic Ocean, Florida Keys, Ball and Chain dive site",,24.52857,-81.80016,,25.0,2.0,2012.0
2864377357,VI,"Caribbean Sea, U.S. Virgin Islands, St. Thomas, Lindbergh Bay, east end",,18.33073,-64.96425,,29.0,11.0,2012.0
2864377356,US,"Atlantic Ocean, Florida Keys, Key Largo, Benwood wreck",,25.05261,-80.3327,,11.0,2.0,2014.0
2864377355,VI,"Caribbean Sea, U.S. Virgin Islands, St. Croix, Chenay Bay",,17.7602,-64.65999,,13.0,6.0,2015.0
2864377354,US,"Atlantic Ocean, Florida Keys, 3/4 mile off Oceanside E of Founders Park",,24.97775,-80.57513,,9.0,9.0,2012.0
2864377353,US,"Gulf of Mexico, Florida, Carrabelle, approx. 18 miles offshore",,29.67518,-84.43184,,20.0,8.0,2016.0
2864377352,US,"Atlantic Ocean, Florida Keys, Tavernier, Coral Restoration Foundation",,25.08758,-80.44125,,7.0,10.0,2015.0
2864377351,US,"Gulf of Mexico, Florida, Sanibel, approx 91 miles west",,26.68,-83.73,,12.0,6.0,2013.0
2864377350,US,"Atlantic Ocean, Florida, Port Canaveral, East Basin, north dock at Trident Wharf",,28.41876,-80.59378,,4.0,9.0,2013.0
2864377349,US,"Atlantic Ocean, Florida, Ft. Lauderdale, near Vista Park (E-NE of GPS coordinates)",,26.16579,-80.08871,,13.0,10.0,2013.0
2864377348,US,"Atlantic Ocean, Florida, Miami Beach, next to sea wall by the boat docks",,25.76861,-80.13827,,23.0,6.0,2013.0
2864377347,US,"Atlantic Ocean, Florida, east of Fort Lauderdale",,26.08317,-80.00533,,19.0,11.0,2014.0
2864377346,US,"Atlantic Ocean, Florida Keys, Blackwater Sound, Southeast corner near US-1",,25.14213,-80.40089,,18.0,11.0,2014.0
2864377345,US,"Atlantic Ocean, Florida, east of Lauderdale-by-the-Sea",,26.20025,-80.06667,,29.0,5.0,2014.0
2864377344,US,"Gulf of Mexico, Texas, site HI-A-447",,28.364,-94.156,,13.0,8.0,2014.0
2864377343,US,"Gulf of Mexico, Texas, site HI-A-447",,28.364,-94.156,,13.0,8.0,2014.0
2864377342,US,"Gulf of Mexico, Texas, site HI-A-298",,28.303,-93.766,,9.0,6.0,2014.0
2864377341,US,"Gulf of Mexico, Texas, Flower Garden Banks National Marine Sanctuary, Stetson Bank, Buoy #2",,28.16642,-94.29736,,25.0,3.0,2012.0
2864377340,US,"Gulf of Mexico, Texas, West Flower Garden Bank, WL31",,27.87441,-93.81183,,6.0,9.0,2013.0
2864377339,US,"Gulf of Mexico, Texas, West Flower Garden Bank, WH35",,27.8753,-93.81336,,5.0,9.0,2013.0
2864377338,US,"Gulf of Mexico, Texas, West Flower Garden Bank, WH 43",,27.87483,-93.81691,,4.0,9.0,2013.0
2864377337,US,"Gulf of Mexico, Texas, East Flower Garden Bank, EH51",,27.90845,-93.5992,,2.0,9.0,2013.0
2864377336,US,"Gulf of Mexico, Texas, East Flower Garden Bank, #2 study site in NW quad",,27.9086,-93.59718,,23.0,8.0,2013.0
2864377335,US,"Gulf of Mexico, Texas, West Flower Garden Bank #5, in LTM study site",,27.87532,-93.81482,,22.0,8.0,2013.0
2864377334,US,"Gulf of Mexico, Texas, West Flower Garden Bank #5, in LTM study site",,27.87532,-93.81482,,21.0,8.0,2013.0
2864377333,US,"Gulf of Mexico, Texas, East Flower Garden Bank, LTM study site",,27.9086,-93.59718,,14.0,8.0,2013.0
2864377332,US,"Gulf of Mexico, Texas, Stetson Bank, #5, near P5 random site",,28.1592,-94.29083,,11.0,7.0,2013.0
